scope,arm,segment,lens,exclude_symbol,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,liquidation_events
4h,freeze,full,baseline,BNB,8,8,663,0.6063348416289592,14.169813161517052,0.0884998585034818,160.11113917159048,6,0.06,0
4h,freeze,is,baseline,BNB,8,8,404,0.6212871287128713,5.231820098638595,0.0884998585034818,59.11670580165683,6,0.06,0
4h,freeze,oos_warm,baseline,BNB,8,8,259,0.583011583011583,1.434250816199112,0.0793139694646711,18.08320559265377,5,0.0453537529472806,0
4h,freeze,oos,baseline,BNB,8,8,238,0.5630252100840336,0.9958983226846984,0.0793139694646711,12.556404999100463,5,0.0453537529472806,0
4h,freeze,full,baseline,BTC,8,8,672,0.6011904761904762,14.507249634313007,0.10556946146934,137.41899818752296,6,0.06,0
4h,freeze,is,baseline,BTC,8,8,405,0.6148148148148148,5.123837988818097,0.10556946146934,48.53522900944405,6,0.06,0
4h,freeze,oos_warm,baseline,BTC,8,8,267,0.5805243445692884,1.5322762722705356,0.0691624578365804,22.154740016484865,5,0.0453537529472806,0
4h,freeze,oos,baseline,BTC,8,8,243,0.5596707818930041,1.0372463608619955,0.0692639055591059,14.97527972887506,5,0.0453537529472806,0
4h,freeze,full,baseline,DOGE,8,8,664,0.6024096385542169,14.113558390792344,0.0844955533753024,167.033149402601,6,0.06,0
4h,freeze,is,baseline,DOGE,8,8,409,0.6185819070904646,5.298838678854232,0.0844955533753024,62.71145009629643,6,0.06,0
4h,freeze,oos_warm,baseline,DOGE,8,8,255,0.5764705882352941,1.399419823455703,0.0698365697302432,20.0384960037588,5,0.0453537529472806,0
4h,freeze,oos,baseline,DOGE,8,8,236,0.559322033898305,1.0169591445825823,0.0698365697302438,14.561985912406184,5,0.0453537529472806,0
4h,freeze,full,baseline,ETH,8,8,658,0.6048632218844985,14.008988435005437,0.0985085925511172,142.21082722033623,6,0.06,0
4h,freeze,is,baseline,ETH,8,8,404,0.6163366336633663,5.102169197837448,0.0985085925511172,51.79415384693344,6,0.06,0
4h,freeze,oos_warm,baseline,ETH,8,8,254,0.5866141732283464,1.4596152529373438,0.0628768951597199,23.21385700152064,4,0.0401072341128049,0
4h,freeze,oos,baseline,ETH,8,8,237,0.5738396624472574,1.1349536562735902,0.0595096709288373,19.07175150793198,4,0.0401072341128049,0
4h,freeze,full,baseline,LINK,8,8,675,0.6088888888888889,15.708329368342945,0.0985085925511173,159.4615145901277,7,0.0699999999999999,0
4h,freeze,is,baseline,LINK,8,8,409,0.628361858190709,5.7947478775350945,0.0985085925511173,58.824796167178285,7,0.0699999999999999,0
4h,freeze,oos_warm,baseline,LINK,8,8,266,0.5789473684210527,1.4590065252581716,0.0827410729188142,17.633401088353704,5,0.0491678799626993,0
4h,freeze,oos,baseline,LINK,8,8,242,0.5578512396694215,0.9797474002015774,0.0827410729188142,11.841125158757713,4,0.0401072341128049,0
4h,freeze,full,baseline,LTC,8,8,684,0.6096491228070176,16.80498848170367,0.0886992145696694,189.46039785396368,6,0.06,0
4h,freeze,is,baseline,LTC,8,8,427,0.6229508196721312,6.0838344471042305,0.0886992145696694,68.58949627254745,6,0.06,0
4h,freeze,oos_warm,baseline,LTC,8,8,257,0.5875486381322957,1.5134676162543723,0.0662046935538767,22.86042778859369,5,0.0491678799626993,0
4h,freeze,oos,baseline,LTC,8,8,233,0.5665236051502146,1.0247051421930669,0.0662046935538764,15.477832268178632,4,0.0401109562983323,0
4h,freeze,full,baseline,SOL,8,8,655,0.6106870229007634,14.758376745319294,0.0835810856802614,176.57555684042333,6,0.06,0
4h,freeze,is,baseline,SOL,8,8,412,0.6237864077669902,5.62663233000849,0.0835810856802614,67.31944535314022,6,0.06,0
4h,freeze,oos_warm,baseline,SOL,8,8,243,0.588477366255144,1.3780369817649287,0.0727644192704555,18.938335460947624,4,0.0401109562983323,0
4h,freeze,oos,baseline,SOL,8,8,228,0.5745614035087719,1.0720542831430142,0.0639331208655832,16.768370894906937,4,0.0401109562983323,0
4h,freeze,full,baseline,TRX,8,8,654,0.5963302752293578,12.546905912102716,0.0985085925511173,127.36864457374084,6,0.06,0
4h,freeze,is,baseline,TRX,8,8,401,0.600997506234414,4.258167709602767,0.0985085925511173,43.226358222437824,6,0.06,0
4h,freeze,oos_warm,baseline,TRX,8,8,253,0.5889328063241107,1.576354855962954,0.0727644192704556,21.663814152131874,5,0.0491678799626993,0
4h,freeze,oos,baseline,TRX,8,8,229,0.5676855895196506,1.0739756108355076,0.0818286205560888,13.124694068371324,4,0.0401109562983323,0
4h,freeze,full,baseline,XRP,8,8,675,0.6074074074074074,15.815809469700154,0.094275417620152,167.76175453737164,7,0.0699999999999999,0
4h,freeze,is,baseline,XRP,8,8,417,0.6163069544364509,5.36296497216515,0.094275417620152,56.88614389143556,7,0.0699999999999999,0
4h,freeze,oos_warm,baseline,XRP,8,8,258,0.5930232558139535,1.642763168312421,0.0632374712468048,25.977685949854024,5,0.0491678799626993,0
4h,freeze,oos,baseline,XRP,8,8,234,0.5726495726495726,1.1285570861089742,0.0632374712468046,17.846334836894655,5,0.0453537529472806,0
4h,band,full,baseline,,9,9,665,0.6,13.835232800097176,0.0850702085534301,162.63311252384744,7,0.07,0
4h,band,is,baseline,,9,9,407,0.6240786240786241,5.749320140272773,0.0850702085534301,67.58323786948036,7,0.07,0
4h,band,oos_warm,baseline,,9,9,258,0.562015503875969,1.1980336525417166,0.0727644192704554,16.46455320544494,5,0.0491678799626993,0
4h,band,oos,baseline,,9,9,236,0.538135593220339,0.8109315021038299,0.0746651953440786,10.860903776743964,5,0.0453537529472806,0
4h,band,full,baseline,BNB,8,8,593,0.6020236087689713,10.16927804252532,0.0924176996762305,110.03604372486691,6,0.06,0
4h,band,is,baseline,BNB,8,8,361,0.631578947368421,4.762729551742013,0.0924176996762305,51.53482036912211,6,0.06,0
4h,band,oos_warm,baseline,BNB,8,8,232,0.5560344827586207,0.9381922997148056,0.0791218781280189,11.857558514938344,5,0.0453537529472806,0
4h,band,oos,baseline,BNB,8,8,213,0.5352112676056338,0.6659380983630443,0.0791218781280189,8.416611361089764,5,0.0453537529472806,0
4h,band,full,baseline,BTC,8,8,598,0.5953177257525084,9.921659191038342,0.090565381139966,109.5524478134169,6,0.06,0
4h,band,is,baseline,BTC,8,8,360,0.6166666666666667,4.197092915303309,0.090565381139966,46.34323692423741,6,0.06,0
4h,band,oos_warm,baseline,BTC,8,8,238,0.5630252100840336,1.1014939253594116,0.0690283240660206,15.957129776262734,5,0.0453537529472806,0
4h,band,oos,baseline,BTC,8,8,216,0.5370370370370371,0.7292997639957058,0.0804300116733739,9.06750787202904,5,0.0453537529472806,0
4h,band,full,baseline,DOGE,8,8,591,0.5972927241962775,9.816222115634115,0.0844955533753028,116.17442248154198,6,0.06,0
4h,band,is,baseline,DOGE,8,8,361,0.6260387811634349,4.50638368978264,0.0844955533753028,53.33279101406309,6,0.06,0
4h,band,oos_warm,baseline,DOGE,8,8,230,0.5521739130434783,0.9643059265383432,0.0613512665153213,15.71778353259464,5,0.0453537529472806,0
4h,band,oos,baseline,DOGE,8,8,214,0.5327102803738317,0.6827101962482433,0.0687680813115205,9.927719128232692,5,0.0453537529472806,0
4h,band,full,baseline,ETH,8,8,584,0.6044520547945206,10.34908333427054,0.0844955533753025,122.4808042655592,6,0.06,0
4h,band,is,baseline,ETH,8,8,359,0.6295264623955432,4.673431339691516,0.0844955533753025,55.30979031445136,6,0.06,0
4h,band,oos_warm,baseline,ETH,8,8,225,0.5644444444444444,1.0003914130187768,0.0647293496407734,15.454989406978749,4,0.0401072341128049,0
4h,band,oos,baseline,ETH,8,8,208,0.5432692307692307,0.7249939545726222,0.064729349640774,11.200389909617405,4,0.0401072341128049,0
4h,band,full,baseline,LINK,8,8,599,0.5976627712854758,9.830137252013278,0.0826088958278657,118.99610996491928,7,0.07,0
4h,band,is,baseline,LINK,8,8,361,0.631578947368421,4.757377009905995,0.0750974652511429,63.349368637093754,7,0.07,0
4h,band,oos_warm,baseline,LINK,8,8,238,0.5462184873949579,0.8810887724356464,0.0826088958278657,10.665785610687657,5,0.0491678799626993,0
4h,band,oos,baseline,LINK,8,8,216,0.5185185185185185,0.5489846134351929,0.0938442610424323,5.849954033811037,4,0.0401072341128049,0
4h,band,full,baseline,LTC,8,8,602,0.6046511627906976,11.209146078854332,0.0955494056168402,117.31256732044774,6,0.06,0
4h,band,is,baseline,LTC,8,8,374,0.6283422459893048,4.98211363933954,0.0955494056168402,52.14175438535081,6,0.06,0
4h,band,oos_warm,baseline,LTC,8,8,228,0.5657894736842105,1.0409418501455103,0.0622755918141202,16.715085635035088,5,0.0491678799626993,0
4h,band,oos,baseline,LTC,8,8,206,0.5388349514563107,0.6815385774136986,0.0567402577761817,12.011552363792632,4,0.0401109562983323,0
4h,band,full,baseline,SOL,8,8,578,0.6038062283737025,9.7781181827476,0.079002560980608,123.76963558368357,6,0.06,0
4h,band,is,baseline,SOL,8,8,362,0.6270718232044199,4.552670566241599,0.079002560980608,57.62687322704761,6,0.06,0
4h,band,oos_warm,baseline,SOL,8,8,216,0.5648148148148148,0.9410692664309994,0.0727644192704556,12.933096640724514,4,0.0401109562983323,0
4h,band,oos,baseline,SOL,8,8,202,0.5445544554455446,0.7056197312310811,0.0665703070173084,10.599616598547726,4,0.0401109562983323,0
4h,band,full,baseline,TRX,8,8,580,0.593103448275862,8.828380767114474,0.119455366482205,73.90526710601664,6,0.0599999999999999,0
4h,band,is,baseline,TRX,8,8,354,0.6045197740112994,3.572164992718174,0.119455366482205,29.90376320389347,6,0.0599999999999999,0
4h,band,oos_warm,baseline,TRX,8,8,226,0.5752212389380531,1.1496120071711284,0.0727644192704554,15.79909547409672,5,0.0491678799626993,0
4h,band,oos,baseline,TRX,8,8,204,0.5490196078431373,0.7702420187195792,0.0757174539033207,10.172582132820487,4,0.0401109562983323,0
4h,band,full,baseline,XRP,8,8,595,0.6016806722689075,10.58455606589528,0.0919133495936124,115.1579842611987,7,0.0699999999999999,0
4h,band,is,baseline,XRP,8,8,364,0.6208791208791209,4.376172659789707,0.0919133495936124,47.61193753832936,7,0.0699999999999999,0
4h,band,oos_warm,baseline,XRP,8,8,231,0.5714285714285714,1.1547961345327036,0.0631920301594501,18.274395230203055,5,0.0491678799626993,0
4h,band,oos,baseline,XRP,8,8,209,0.5454545454545454,0.7750923680260162,0.0651162170878358,11.903215553515452,5,0.0453537529472806,0
all,off,full,pen_5bp,,27,9,3656,0.5820568927789934,51438.53040071553,0.1375254853464869,374029.07738241646,11,0.1079015706927414,0
all,off,is,pen_5bp,,27,9,2354,0.6036533559898046,4102.348026574939,0.1333168754720692,30771.408436094094,11,0.1079015706927414,0
all,off,oos_warm,pen_5bp,,27,9,1302,0.543010752688172,11.535990139654794,0.1375254853464868,83.88256264350268,10,0.0983218431877792,0
all,off,oos,pen_5bp,,27,9,1262,0.5380348652931854,9.011193428229657,0.1375254853464865,65.52380750030831,8,0.0757179807844779,0
all,off,full,pen_5bp,BNB,24,8,3284,0.5803897685749086,15658.437003958396,0.1262894222957487,123988.50766209824,11,0.1076180835367492,0
all,off,is,pen_5bp,BNB,24,8,2112,0.6017992424242424,1663.8026676316983,0.1191066028918484,13969.0212568859,11,0.1076180835367492,0
all,off,oos_warm,pen_5bp,BNB,24,8,1172,0.5418088737201365,8.406182070956824,0.1262894222957482,66.56283573196642,10,0.0962187106242445,0
all,off,oos,pen_5bp,BNB,24,8,1132,0.5362190812720848,6.485972776005051,0.1262894222957487,51.358004954809175,8,0.0757179807844779,0
all,off,full,pen_5bp,BTC,24,8,3260,0.5809815950920245,18670.214631164203,0.1396770797978047,133666.98858675337,9,0.0904494354295282,0
all,off,is,pen_5bp,BTC,24,8,2086,0.6006711409395973,1624.3814341998411,0.1396770797978047,11629.548932088794,9,0.0904494354295282,0
all,off,oos_warm,pen_5bp,BTC,24,8,1174,0.5459965928449745,10.487281839389228,0.1253951259342229,83.63388737206915,9,0.09,0
all,off,oos,pen_5bp,BTC,24,8,1134,0.5405643738977073,8.159383466279436,0.1253951259342227,65.06938292449678,8,0.0757179807844779,0
all,off,full,pen_5bp,DOGE,24,8,3264,0.5811887254901961,14546.019406784782,0.1386950420157629,104877.71729527,11,0.1067950667587467,0
all,off,is,pen_5bp,DOGE,24,8,2112,0.5994318181818182,1344.3576844936,0.1386950420157629,9692.903689670544,11,0.1067950667587467,0
all,off,oos_warm,pen_5bp,DOGE,24,8,1152,0.5477430555555556,9.812752307027065,0.1091408691121804,89.90905411373464,10,0.0997192994084348,0
all,off,oos,pen_5bp,DOGE,24,8,1118,0.5429338103756708,7.722835390901746,0.1091408691121808,70.7602518994402,7,0.0702172562111851,0
all,off,full,pen_5bp,ETH,24,8,3233,0.5818125579956697,16081.58181087444,0.1554390574059643,103459.07958560083,10,0.1004402429518056,0
all,off,is,pen_5bp,ETH,24,8,2087,0.6104456157163393,2383.04320710445,0.1266979181648277,18808.858437628223,10,0.1004402429518056,0
all,off,oos_warm,pen_5bp,ETH,24,8,1146,0.5296684118673648,5.7459271555768705,0.1554390574059641,36.965787437645645,8,0.0762187106242445,0
all,off,oos,pen_5bp,ETH,24,8,1115,0.525560538116592,4.777095127756018,0.1554390574059639,30.732913641386563,8,0.0757179807844779,0
all,off,full,pen_5bp,LINK,24,8,3236,0.5877626699629172,19993.811907367624,0.1422603263041935,140543.83556393013,11,0.1079124919212807,0
all,off,is,pen_5bp,LINK,24,8,2080,0.6091346153846153,1879.2589873635125,0.1422603263041935,13210.000540453671,11,0.1079124919212807,0
all,off,oos_warm,pen_5bp,LINK,24,8,1156,0.5493079584775087,9.634073306786432,0.1355500485528786,71.07391999957964,8,0.0783218431877792,0
all,off,oos,pen_5bp,LINK,24,8,1121,0.5459411239964318,7.895959126897975,0.1355500485528793,58.25124528684832,8,0.0755068640220185,0
all,off,full,pen_5bp,LTC,24,8,3262,0.58522378908645,21626.856889122748,0.1333168754720693,162221.45030434427,11,0.1100013107306406,0
all,off,is,pen_5bp,LTC,24,8,2107,0.6065495965828192,2070.8477950694028,0.1333168754720693,15533.27579675581,11,0.1100013107306406,0
all,off,oos_warm,pen_5bp,LTC,24,8,1155,0.5463203463203463,9.438921691348591,0.1072989979901867,87.96840481410509,10,0.0983218431877792,0
all,off,oos,pen_5bp,LTC,24,8,1115,0.5408071748878924,7.330013092205254,0.1072989979901867,68.3139006841018,8,0.0757179807844779,0
all,off,full,pen_5bp,SOL,24,8,3186,0.583804143126177,11570.310014367458,0.1495095715797116,77388.42331040125,11,0.1079015706927413,0
all,off,is,pen_5bp,SOL,24,8,2052,0.6096491228070176,1588.638461655809,0.1344575516286176,11815.167258464986,11,0.1079015706927413,0
all,off,oos_warm,pen_5bp,SOL,24,8,1134,0.5370370370370371,6.279208633587348,0.1495095715797108,41.99870661952632,9,0.0886029387186752,0
all,off,oos,pen_5bp,SOL,24,8,1112,0.5323741007194245,5.257364392865772,0.1495095715797115,35.164065666944886,7,0.0702172562111851,0
all,off,full,pen_5bp,TRX,24,8,3257,0.5793675161191281,15574.307428485708,0.1317528330184001,118208.52023964182,10,0.0983243742070909,0
all,off,is,pen_5bp,TRX,24,8,2079,0.5988455988455988,1380.4538523039623,0.1317528330184001,10477.602801232915,9,0.0904494354295282,0
all,off,oos_warm,pen_5bp,TRX,24,8,1178,0.5449915110356537,10.274576709536502,0.1302434033468084,78.88750175068482,10,0.0983243742070909,0
all,off,oos,pen_5bp,TRX,24,8,1137,0.5391380826737028,7.854516289730399,0.1302434033468084,60.30644230645304,8,0.0771057082714973,0
all,off,full,pen_5bp,XRP,24,8,3286,0.5806451612903226,14446.870064908586,0.1274901341791015,113317.5532203397,11,0.1079015706927413,0
all,off,is,pen_5bp,XRP,24,8,2123,0.5977390485162506,1271.1304441214918,0.1274901341791015,9970.422043291395,11,0.1079015706927413,0
all,off,oos_warm,pen_5bp,XRP,24,8,1163,0.5494411006018917,10.35722372785914,0.1169435949111765,88.56597692012011,10,0.0983218431877792,0
all,off,oos,pen_5bp,XRP,24,8,1124,0.5435943060498221,8.012103133217643,0.1169435949111763,68.51254349845479,8,0.0701122124576286,0
all,freeze,full,pen_5bp,,27,9,4669,0.5782822874277147,770142.066324892,0.2065459121545138,3728672.517850464,12,0.1139116135281391,0
all,freeze,is,pen_5bp,,27,9,3041,0.5988161788885236,38080.996420660704,0.2065459121545138,184370.61292296543,11,0.1079015706927413,0
all,freeze,oos_warm,pen_5bp,,27,9,1628,0.5399262899262899,19.22328498269234,0.1938524231981455,99.16453282115198,12,0.1139116135281391,0
all,freeze,oos,pen_5bp,,27,9,1565,0.5329073482428115,12.556906445417216,0.1938524231981444,64.77559701475741,9,0.0889416961105129,0
all,freeze,full,pen_5bp,BNB,24,8,4176,0.5766283524904214,169181.93950422996,0.1961617932933493,862461.21970973,11,0.1076180835367492,0
all,freeze,is,pen_5bp,BNB,24,8,2711,0.5971966064182959,11430.04733045775,0.1961617932933493,58268.46879078403,11,0.1076180835367492,0
all,freeze,oos_warm,pen_5bp,BNB,24,8,1465,0.5385665529010238,13.800300848500989,0.1727245450582546,79.89774032316355,10,0.0962187106242445,0
all,freeze,oos,pen_5bp,BNB,24,8,1403,0.5310049893086244,9.162332682786165,0.1727245450582546,53.04592164186042,9,0.0889416961105129,0
all,freeze,full,pen_5bp,BTC,24,8,4175,0.577245508982036,224999.37346004252,0.1986546483415839,1132615.699347539,11,0.1079963413687789,0
all,freeze,is,pen_5bp,BTC,24,8,2705,0.5966728280961183,12646.000739318068,0.1986546483415839,63658.21713657284,10,0.1001082821323134,0
all,freeze,oos_warm,pen_5bp,BTC,24,8,1470,0.5414965986394558,16.790808911755832,0.1837139356882633,91.39649014023335,11,0.1079963413687789,0
all,freeze,oos,pen_5bp,BTC,24,8,1405,0.5330960854092527,10.564888673482626,0.183713935688264,57.5072796405043,8,0.0806589264264989,0
all,freeze,full,pen_5bp,DOGE,24,8,4185,0.5789725209080048,194113.71272630195,0.1973588640068328,983557.1039747242,11,0.1076040060240931,0
all,freeze,is,pen_5bp,DOGE,24,8,2732,0.5962664714494875,10684.837652370908,0.1973588640068328,54139.13231685902,11,0.1076040060240931,0
all,freeze,oos_warm,pen_5bp,DOGE,24,8,1453,0.5464556090846524,17.165605640025092,0.1478660892075865,116.08885939984933,10,0.0998246572562016,0
all,freeze,oos,pen_5bp,DOGE,24,8,1396,0.5401146131805158,11.359852496442128,0.1478660892075876,76.82527182073606,8,0.080658926426499,0
all,freeze,full,pen_5bp,ETH,24,8,4139,0.5796086011113796,224296.73277210415,0.2048513811597465,1094924.1909049852,11,0.1076040060240931,0
all,freeze,is,pen_5bp,ETH,24,8,2714,0.6050110537951363,20694.458938383268,0.2048513811597465,101021.81796980604,11,0.1076040060240931,0
all,freeze,oos_warm,pen_5bp,ETH,24,8,1425,0.5312280701754386,9.838016853837722,0.1849766528507718,53.18518149300954,10,0.0891663887022035,0
all,freeze,oos,pen_5bp,ETH,24,8,1378,0.5246734397677794,6.909397500375007,0.1849766528507712,37.35280855119116,9,0.0889416961105129,0
all,freeze,full,pen_5bp,LINK,24,8,4138,0.582890285161914,230135.2363745704,0.2057611649037489,1118458.0748375095,11,0.1079124919212807,0
all,freeze,is,pen_5bp,LINK,24,8,2686,0.6023827252419955,13083.665579850163,0.2057611649037489,63586.66168113135,11,0.1079124919212807,0
all,freeze,oos_warm,pen_5bp,LINK,24,8,1452,0.546831955922865,16.588239834648142,0.1835439668108882,90.37747261798904,10,0.0977479373963212,0
all,freeze,oos,pen_5bp,LINK,24,8,1397,0.5418754473872585,11.738720491558665,0.1835439668108895,63.955904928509014,9,0.0822352582976032,0
all,freeze,full,pen_5bp,LTC,24,8,4188,0.5804680038204394,248766.8828147049,0.1873379018235801,1327904.7133183633,12,0.1139116135281391,0
all,freeze,is,pen_5bp,LTC,24,8,2741,0.6016052535570959,16746.89753270058,0.1873379018235801,89394.07012506986,11,0.1100013107306406,0
all,freeze,oos_warm,pen_5bp,LTC,24,8,1447,0.5404284727021423,13.853678339563585,0.1561686621413745,88.70972030881772,12,0.1139116135281391,0
all,freeze,oos,pen_5bp,LTC,24,8,1384,0.5325144508670521,8.950039513955371,0.1561686621413746,57.310086359407855,9,0.0824413332002312,0
all,freeze,full,pen_5bp,SOL,24,8,4038,0.5789995047052997,98374.2970539012,0.1981437261802039,496479.4947099845,11,0.1079015706927413,0
all,freeze,is,pen_5bp,SOL,24,8,2632,0.6025835866261399,9386.340996009263,0.1981437261802039,47371.37620735341,11,0.1079015706927413,0
all,freeze,oos_warm,pen_5bp,SOL,24,8,1406,0.534850640113798,9.479569997054824,0.1743990165959315,54.35563905167094,11,0.1071847521637842,0
all,freeze,oos,pen_5bp,SOL,24,8,1369,0.5288531775018261,7.011277291982266,0.1743990165959322,40.20250474362938,9,0.0889416961105129,0
all,freeze,full,pen_5bp,TRX,24,8,4153,0.5752468095352757,164302.74966066482,0.1939330563810555,847213.7382181473,12,0.1139134176782408,0
all,freeze,is,pen_5bp,TRX,24,8,2685,0.5955307262569832,10133.209607829747,0.1504604652072526,67347.9880171293,10,0.1001082821323134,0
all,freeze,oos_warm,pen_5bp,TRX,24,8,1468,0.5381471389645777,15.212783830099877,0.1939330563810548,78.44348000275215,12,0.1139134176782408,0
all,freeze,oos,pen_5bp,TRX,24,8,1400,0.5292857142857142,9.384533616245603,0.1939330563810545,48.39058276793283,9,0.0827785539033364,0
all,freeze,full,pen_5bp,XRP,24,8,4198,0.5771796093377799,159503.61289504176,0.1918677041553575,831320.7978237434,12,0.1139116135281391,0
all,freeze,is,pen_5bp,XRP,24,8,2728,0.593108504398827,8100.133115003768,0.1879999708898516,43085.82111297027,11,0.1079015706927413,0
all,freeze,oos_warm,pen_5bp,XRP,24,8,1470,0.5476190476190477,18.689173184875894,0.1918677041553566,97.4065607713904,12,0.1139116135281391,0
all,freeze,oos,pen_5bp,XRP,24,8,1409,0.5400993612491128,12.151096978537892,0.1918677041553576,63.330600801367794,9,0.0889416961105129,0
all,band,full,pen_5bp,,27,9,4265,0.5871043376318874,511283.1067125522,0.1572490705686467,3251422.1220109076,12,0.1138394063883439,0
all,band,is,pen_5bp,,27,9,2784,0.6084770114942529,25794.239071425425,0.1441249476020106,178971.3682509299,11,0.1079015706927413,0
all,band,oos_warm,pen_5bp,,27,9,1481,0.5469277515192438,18.82087102572836,0.1572490705686473,119.6882815120493,12,0.1138394063883439,0
all,band,oos,pen_5bp,,27,9,1414,0.536067892503536,11.256480057354311,0.1572490705686465,71.58376209568968,8,0.0803258843167777,0
all,band,full,pen_5bp,BNB,24,8,3836,0.586548488008342,130176.9555082282,0.1595510199924328,815895.4766594549,11,0.1076180835367492,0
all,band,is,pen_5bp,BNB,24,8,2499,0.6074429771908764,8805.520711687575,0.1417179212741637,62134.13682982726,11,0.1076180835367492,0
all,band,oos_warm,pen_5bp,BNB,24,8,1337,0.5474943904263276,13.781996178747653,0.1595510199924325,86.37986883068079,10,0.0962187106242445,0
all,band,oos,pen_5bp,BNB,24,8,1272,0.5369496855345912,8.611979042172742,0.1595510199924327,53.97633335456706,8,0.0803258843167777,0
all,band,full,pen_5bp,BTC,24,8,3807,0.5844496979248752,136947.31828489777,0.1543000639083723,887538.9602315453,11,0.1079241345012047,0
all,band,is,pen_5bp,BTC,24,8,2471,0.603804127883448,7821.452191247849,0.1534239952267553,50979.3281011097,10,0.1001082821323134,0
all,band,oos_warm,pen_5bp,BTC,24,8,1336,0.5486526946107785,16.50708280941907,0.1543000639083724,106.98040163626516,11,0.1079241345012047,0
all,band,oos,pen_5bp,BTC,24,8,1269,0.5374310480693459,9.86121217952857,0.1543000639083722,63.909320124354835,8,0.0803258843167776,0
all,band,full,pen_5bp,DOGE,24,8,3813,0.5877261998426436,129870.58941993276,0.1460955144748505,888943.03077518,11,0.107604006024093,0
all,band,is,pen_5bp,DOGE,24,8,2497,0.6063275931117341,7567.657551079646,0.1344039246798308,56305.33162708511,11,0.107604006024093,0
all,band,oos_warm,pen_5bp,DOGE,24,8,1316,0.5524316109422492,16.15913139727232,0.1460955144748504,110.6066223549528,10,0.0997192994084348,0
all,band,oos,pen_5bp,DOGE,24,8,1259,0.5432883240667196,10.331539785515597,0.1460955144748503,70.7177069922576,8,0.0803258843167777,0
all,band,full,pen_5bp,ETH,24,8,3774,0.5874403815580286,136694.85426248066,0.1693408065205508,807217.4514291784,11,0.1076040060240931,0
all,band,is,pen_5bp,ETH,24,8,2479,0.6147640177490924,13678.871529835546,0.131300027524608,104180.2639932568,11,0.1076040060240931,0
all,band,oos_warm,pen_5bp,ETH,24,8,1295,0.5351351351351351,8.992480847817124,0.1693408065205514,53.10285826898897,9,0.0891663887022035,0
all,band,oos,pen_5bp,ETH,24,8,1242,0.5241545893719807,5.663543455067472,0.1693408065205512,33.44464675370578,8,0.0757202809919194,0
all,band,full,pen_5bp,LINK,24,8,3784,0.5909090909090909,143263.87804065135,0.1580690682135127,906337.2085368204,11,0.1079124919212807,0
all,band,is,pen_5bp,LINK,24,8,2467,0.612484799351439,9459.184914459598,0.1559659645912469,60649.03287874427,11,0.1079124919212807,0
all,band,oos_warm,pen_5bp,LINK,24,8,1317,0.5504935459377372,14.143982843472193,0.1580690682135121,89.47976351936975,10,0.0976469709231649,0
all,band,oos,pen_5bp,LINK,24,8,1261,0.5432196669310071,9.715954967887722,0.1580690682135121,61.46651636336513,8,0.0755068640220185,0
all,band,full,pen_5bp,LTC,24,8,3816,0.5906708595387841,185604.95165427405,0.1333168754720695,1392208.983274283,12,0.1138394063883439,0
all,band,is,pen_5bp,LTC,24,8,2499,0.611844737895158,11646.60915806505,0.1333168754720695,87360.35191962677,11,0.1100013107306406,0
all,band,oos_warm,pen_5bp,LTC,24,8,1317,0.5504935459377372,14.93511158689216,0.1241974403083273,120.25297421440312,12,0.1138394063883439,0
all,band,oos,pen_5bp,LTC,24,8,1250,0.5384,8.848224465661518,0.1247695369979006,70.91654484387804,8,0.0803258843167777,0
all,band,full,pen_5bp,SOL,24,8,3701,0.587408808430154,69225.92033262204,0.161373778831951,428978.7401255038,11,0.1079015706927413,0
all,band,is,pen_5bp,SOL,24,8,2418,0.6116625310173698,6529.038457098888,0.1553919401735298,42016.58367742727,11,0.1079015706927413,0
all,band,oos_warm,pen_5bp,SOL,24,8,1283,0.5416991426344505,9.60130361979179,0.1613737788319496,59.49729683030063,11,0.1071125448224818,0
all,band,oos,pen_5bp,SOL,24,8,1242,0.5322061191626409,6.616067608134789,0.1613737788319501,40.99840541643736,8,0.0803258843167777,0
all,band,full,pen_5bp,TRX,24,8,3801,0.5861615364377796,130776.61575993324,0.150192134861629,870728.7893631503,12,0.1138411911910662,0
all,band,is,pen_5bp,TRX,24,8,2463,0.6065773447015834,7814.685587580083,0.150192134861629,52031.2571279428,10,0.1001082821323134,0
all,band,oos_warm,pen_5bp,TRX,24,8,1338,0.5485799701046338,15.732711966785404,0.1446733871618077,108.74641338969543,12,0.1138411911910662,0
all,band,oos,pen_5bp,TRX,24,8,1269,0.5366430260047281,9.339871175773087,0.1446733871618079,64.55832243235614,8,0.0801122124576286,0
all,band,full,pen_5bp,XRP,24,8,3823,0.5848809835207952,98536.54092627628,0.1492381870111187,660263.5886948627,12,0.1138394063883439,0
all,band,is,pen_5bp,XRP,24,8,2490,0.6032128514056225,5894.929489979339,0.1294492986328131,45538.52011744371,11,0.1079015706927413,0
all,band,oos_warm,pen_5bp,XRP,24,8,1333,0.5506376594148538,15.71280857305871,0.1492381870111188,105.28678274474106,12,0.1138394063883439,0
all,band,oos,pen_5bp,XRP,24,8,1267,0.5390686661404893,9.44502016378626,0.1492381870111185,63.28822637789472,8,0.0801122124576286,0
